"text","web_url","datetime"
"INTERNATIONAL A3-9 Iraqi Cabinet Approves Guidelines on Oil Revenue The Iraqi cabinet approved a draft of a law that would set guidelines for nationwide distribution of oil revenues and foreign investment in the oil industry. The endorsement marked a major agreement among the country's ethnic and sectarian political blocs on one of Iraq's most divisive issues. A1 An explosion inside the Ministry of Public Works wounded an Iraqi vice president and the public works minister in what officials described as a possible assassination attempt. A8 Bosnia Killings Ruled Genocide The International Court of Justice for the first time called the massacres of Bosnian Muslims at Srebrenica in 1995 a genocide, but determined that Serbia itself was not guilty of the enormous crime. Nonetheless, it said Serbia should have prevented the genocide and punished the Bosnian Serbs who killed close to 8,000 men and boys in July 1995. A1 Foreigners Killed in Saudi Arabia Gunmen killed three French citizens and wounded a fourth near the holy city of Medina in Saudi Arabia in a brazen reminder that attacks on foreigners there have not stopped despite an aggressive three-year security crackdown. A6 Pakistan Rejects U.S. Criticism Pakistan said it would not ''accept dictation'' after Vice President Dick Cheney delivered a stiff message to President Pervez Musharraf, warning him that aid to Pakistan could be in jeopardy if he did not improve his country's effectiveness in combating Al Qaeda and the Taliban. A9 NATIONAL A10-16 Clash Over Spending On Child Health Program Governors clashed with the White House over the future of the popular Children's Health Insurance Program, an issue that some members of both parties said was as important as money for the war in Iraq. A1 Claims of Finding Jesus' Bones A new documentary by the Discovery Channel claims to provide evidence that a crypt unearthed 27 years ago in Jerusalem contained the bones of Jesus of Nazareth. A10 Juror Dismissed in Leak Case The judge presiding over the perjury trial of I. Lewis Libby Jr. dismissed one of the jurors in the midst of deliberations and ruled that the case should go forward with the remaining 11-member jury. A14 Loan Agency Under Fire Responding to criticism of slow response after Hurricanes Katrina and Rita, the Small Business Administration, which provides most long-term rebuilding aid to disaster victims, accelerated its lending to homeowners and businesses in the Gulf region. But now federal investigators are looking into accusations that the agency made thousands of loans without following its own rules to avoid fraud. A10 Asians in California Politics California's 4.4 million Asians constitute the state's second-largest ethnic group and the largest Asian population in the country, but they have been underrepresented in elected office. Now they are moving beyond fund-raising, where they have long been a force, to elect representatives of their own. A11 NEW YORK/REGION B1-10 English-Language Classes Lack Space and Financing As immigrants increasingly settle away from large urban centers -- 225,000 have landed in New York's suburbs since 2000, compared with 44,000 in the city -- many are waiting months or even years to get into government-financed English classes, which are often overcrowded and lack textbooks. A1 No Cap to Ferry Claims A federal judge rejected New York City's attempt to use an obscure 19th-century maritime law to cap its liability in the 2003 crash of a Staten Island ferry at $14 million. The judge ruled that the 1851 law did not apply if the city's managers had been negligent, as he found they had been. B1 EDITORIAL A18-19 Editorials: Canada's move to restore rights; game with no winner; a bad report card; you want some truth with that? Columns: Ann Althouse, Nicholas D. Kristof. SPORTSTUESDAY D1-6 Ullrich Retires From Cycling Jan Ullrich, the cyclist who elevated and then crushed his sport's profile in his native Germany, announced his retirement from competitive racing. Last year, he was denied entry in the Tour de France after his name surfaced in a Spanish doping investigation. D2 BUSINESS DAY C1-14 A Mystery in Vanishing Bees In 24 states, beekeepers have noticed that their bees have been disappearing inexplicably at an alarming rate, and growers are becoming nervous about the ability of the commercial bee industry to meet the demand for bees to pollinate dozens of crops. A1 Business Digest C2 Crossword E6 TV Listings E9 Weather A12","http://query.nytimes.com/gst/fullpage.html?res=9C00E5D91E3EF934A15751C0A9619C8B63",2007-02-27 00:00:00
"The recent decision by the United Nations’ highest court complicates Serbia’s diplomatic rehabilitation, several legal experts said.","http://www.nytimes.com/2007/03/06/world/europe/06serbia.html",2007-03-06 00:00:00
"The recent ruling by the United Nations' highest court that found fault with Serbia under the Genocide Convention complicates Serbia's diplomatic rehabilitation, several legal experts said. They said the decision by the International Court of Justice would bind diplomats of the European Union and NATO, whose ties with Serbia have been growing. That is so, the experts said, even though the court did not find that Serbia was directly responsible for the genocide of close to 8,000 Bosnian Muslims in 1995, but found that it ''could and should'' have prevented the killings as the Genocide Convention requires.","http://query.nytimes.com/gst/fullpage.html?res=9F05E0D81431F935A35750C0A9619C8B63",2007-03-06 00:00:00
"Sudan said that it would try three Sudanese for suspected crimes in the Darfur region, including Ali Muhammad Ali Abd-al-Rahman, a member of the country&#8217;s security forces who is being sought by the International Criminal Court in The Hague. Details about the charges or alleged crimes were not available, but the official news agency SUNA said the trial would start today in El Geneina, in West Darfur. It said the three men were in custody. Sudan&#8217;s president, Omar Hassan al-Bashir, has said his country will never hand over its citizens to an international court and has defended his judicial system, saying it is honest and qualified to try any Sudanese.","http://www.nytimes.com/2007/03/07/world/africa/07briefs-sudantrial.html",2007-03-07 00:00:00
"Sudan said that it would try three Sudanese for suspected crimes in the Darfur region, including Ali Muhammad Ali Abd-al-Rahman, a member of the country's security forces who is being sought by the International Criminal Court in The Hague. Details about the charges or alleged crimes were not available, but the official news agency SUNA said the trial would start today in El Geneina, in West Darfur. It said the three men were in custody. Sudan's president, Omar Hassan al-Bashir, has said his country will never hand over its citizens to an international court and has defended his judicial system, saying it is honest and qualified to try any Sudanese.","/data/daily/2007/03/07/836311.sgml",2007-03-07 00:00:00
"The authorities delayed their trial of Ali Muhammad Ali Abd-al-Rahman, a member of the country’s security forces sought by the International Criminal Court in The Hague, after he appealed, court sources said. Sudan has said the international court has no jurisdiction to try its citizens for alleged war crimes in Darfur and said it would try Mr. Rahman, also known as Ali Kushayb, itself on unspecified charges related to Darfur. But yesterday, the courthouse in El Geneina, in West Darfur, was empty and judges from Sudan’s special court for crimes in Darfur had not arrived.","http://www.nytimes.com/2007/03/09/world/africa/09briefs-darfur.html",2007-03-09 00:00:00
"The authorities delayed their trial of Ali Muhammad Ali Abd-al-Rahman, a member of the country's security forces sought by the International Criminal Court in The Hague, after he appealed, court sources said. Sudan has said the international court has no jurisdiction to try its citizens for alleged war crimes in Darfur and said it would try Mr. Rahman, also known as Ali Kushayb, itself on unspecified charges related to Darfur. But yesterday, the courthouse in El Geneina, in West Darfur, was empty and judges from Sudan's special court for crimes in Darfur had not arrived.","/data/daily/2007/03/09/850195.sgml",2007-03-09 00:00:00
"The International Court of Justice’s judgment amounts to a posthumous acquittal of Slobodan Milosevic for genocide in Bosnia.","http://www.nytimes.com/2007/03/12/opinion/12wedgwood.html",2007-03-12 00:00:00
"Secretary General Ban Ki-moon said Lebanon’s capacity to stop arms smuggling into the country had to be strengthened.","http://www.nytimes.com/2007/03/31/world/middleeast/31lebanon.html",2007-03-31 00:00:00
"Lawyers say Serbia kept full military archives from the International Court of Justice, where Bosnia was suing Serbia for genocide.","http://www.nytimes.com/2007/04/09/world/europe/09archives.html",2007-04-09 00:00:00
"Calvin Sims discusses the international courts and tribunals that prosecute leaders for large-scale human rights abuses with Times Paris correspondent Marlise Simons.","http://www.nytimes.com/2007/04/14/weekinreview/15worldview.html",2007-04-14 00:00:00
"The case of a Mexican citizen on death row in Texas has embroiled the World Court, the Bush administration and the State of Texas.","http://www.nytimes.com/2007/05/01/washington/01court.html",2007-05-01 00:00:00
"The objections come at a time when Belgrade is in violation of the international Genocide Convention.","http://www.nytimes.com/2007/05/09/world/europe/09serbia.html",2007-05-09 00:00:00
"An illegal Hamascot? The Los Angeles Times editorial page encourages Disney to sue Hamas over ""Farfur, a Mickey Mouse clone that until recently hosted 'Tomorrow's Pioneers,' a kids' television show on Hamas' Al Aqsa TV station."" The editorial quotes the ""cartoon rodent"" as saying, ""We will liberate Al Aqsa, inshallah; we will liberate Iraq, inshallah; and we will liberate the Muslim countries invaded by murderers."" Could Disney's ferocious army of copyright lawyers bring down a sponsor of international terrorism? Maybe:","http://opinionator.blogs.nytimes.com/2007/05/10/disney-v-hamas/",2007-05-10 09:09:50
